Name	dateid01	cip_jp	cip_uk	cip_us_ca	cip_us_swe	corp_aaa_baa_us	cross_stock_us_ca	cross_stock_us_de	cross_stock_us_jp	cross_stock_us_uk	debt_equity_us	diff_debt_equity_us	diff_lenddepo_us	diff_liquidity_us	diff_m1_liquidity_us	diff_mortgageloan_us1	fin_allmarket_us1	gov10y_1y_us	gov20y_10y_us	gov20y_1y_us	gq_gdp_us	gq_gdp_w	gr12lcpi_us	gr12lip_us_sa	gr12ly_us_sa	gy_gdp_us	gy_gdp_w	i3m_us	inf_us	inf_usf	ip_us	ipus_yus	lcpi_ppi_us	lending_deposit_us	lgdp_us_w_sa	lip_sa_us	lip_us	lip_us_sa	lip_y_us_sa	liquidity_us	lrate_drate_us	lti	ly_us	ly_us_sa	m1_liquidity_us	mort_corp_us	mortgage_loan_us1	mrate_tbill_us	refer_us	sti	target	tbill_6m_3m_us	ted1y_us	ump_us	y_q	y_us	y_y	ys_q	ys_y	yus_yworld
Display_name																					quarterly growth US GDP seasonally adjusted not logged	quarterly growth world GDP seasonally adjusted not logged				annual grwoth USD GDP seasonally adjusted not logged	annual growth World GDP seasonally adjusted not logged																												quarterly growth US GDP seasonally adjusted and logged		annual growth US GDP seasonally adjusted and logged	quarterly world GDP growth seasonally adjusted and logged	annual growth world GDP seasonally adjusted and logged	
	2009-01-01	-1.555	-0.3618411	0.7263089	-3.4392733573913576	-3.09	7.251558	0.12859567999839782	1.040111780166626	10.844012260437012	9.500706	0.025027	-0.0139369	0.0039126584306359288	2.1633279999999996e-07	0.0040824	0.15011866390705108	1.71	1.18	2.89	-14.46565959	-15.47656031	6.528064072678608e-05	-0.02884156121147744	-0.0081529703600885312	-4.415082291	-3.388689308	1.74	0.0	0.067026760000000008	-12.40942	1.0862931315214502	0.043866792999999408	0.9891801	-0.33955133358101992	4.572900061	4.567466242	4.5761912221437504	1.08629313152145	0.25522565841674804	1.13	2.52	3.487826193	3.4898980906223	0.0001430007	0.00	0.5282221	1.61	107.32	1.74	-0.084562108	1.83	1.74	8.5	-13.51631955	-3.4020235538482668	-1.678171798	-13.71437309	-1.437231902	-0.062393332
	2009-02-01	2.315	-0.33017036318778992	0.6383847	-3.84	-2.81	7.5626544952392576	0.12606541812419892	0.9714289	10.11406135559082	9.052163	-0.448543	0.0033364000000000004	-0.007454558	1.7415401316611678e-06	0.0035016376059502364	0.1376022	1.78	1.21	2.99	2.784869387	1.5700906429999998	0.00051559415886443752	-0.0298501966517205	-0.0088799692277473936	-4.448146637	-3.422108699	1.64	0.2	-0.26949965953826904	-13.248639106750488	1.08342914297247	0.05998820900000012	0.9925165	-0.34188396809690008	4.5663805	4.559022577	4.5673313724056704	1.08342914297247	0.2477711	1.20	2.87	3.481306631	3.4839022294332	0.00014474224008154124	-0.14	0.5317237377166748	1.34	110.40	1.64	-0.086050784	1.43	1.76	8.9	3.925671915	-2.933024	-1.712182885	3.68767503	-1.471326334	-0.060292545
	2009-03-01	-0.385	-0.6972535	1.1265482902526856	-3.0698344707489012	-2.92	9.881967	0.1599588543176651	1.0312927961349488	11.809798240661622	8.966768	-0.085395	-0.0212338	0.0076984604820609088	8.711941e-07	0.005962462	0.14915964007377624	2.39	1.18	3.57	10.19585316	8.893486563	-0.00083831934764787184	-0.032918409416751468	-0.01300568896008905	-1.796736721	-0.742227884	1.63	-0.4	-0.58800226449966432	-14.38914	1.0833385756702704	0.069530040000000088	0.9712827	-0.34394657982113992	4.55028096	4.548332074	4.55019577137336	1.08333857567027	0.25546956062316896	1.60	2.82	3.465207092	3.46685719570309	0.0001456134341424331	-0.50	0.5376862	1.42	111.08	1.63	-0.087848527	1.14	1.80	9.0	11.41890971	-4.095084	1.015145616	11.16375279	1.2626855480000002	-0.067437575
	2009-04-01	-0.725	-0.911422	1.2476966381072998	-2.86	-3.00	11.383983612060546	0.18691962957382204	1.0418004989624024	11.892765045166016	8.846786	-0.119982	-0.0115626	0.00832064	3.433379e-06	0.0050961	0.16658838093280792	2.46	1.25	3.71	-0.016045489	0.960857259	-0.001611361435392875	-0.0361459494085756	-0.01039880302142014	-3.457872841	-1.701325961	1.49	-0.7	-0.8915099	-15.57603645324707	1.05249065107403	0.066091051999999984	0.9597201	-0.35483333720195992	4.54122882	4.518901806	4.5367990457918	1.05249065107403	0.26379019999999996	1.87	2.93	3.485717912	3.48430839471777	0.00014904681302141398	-0.58	0.54278230000000008	1.33	107.96	1.49	-0.111543261	0.69999999999999992	1.70	8.6	0.067418468999999992	-5.280437	-0.221701424	0.266082205	0.17712989000000002	-0.065643113
	2009-05-01	-3.285	-1.0015263557434082	1.0523325204849244	-1.1798362731933594	-2.52	12.365666389465332	0.19108144938945772	1.0236438512802124	11.535391807556152	8.793496	-0.05329	-0.0069064	0.002962222	-3.337918315082788e-07	0.003235049	0.17890636622905732	1.93	2.14	4.07	1.830802998	2.825750555	-0.002804638739090882	-0.035357807802406932	-0.01218976329234645	-6.658284117	-4.95996749	1.30	-1.3	-1.2389881610870362	-15.092592239379882	1.05550253974822	0.058973154000000248	0.9528137	-0.35345315952887992	4.530477889	4.5208794680000008	4.53040771577262	1.05550253974822	0.26675242185592652	2.03	3.29	3.4749669820000004	3.4749051760244	0.0001487130211899057	-0.68	0.54601734876632688	1.12	104.36	1.30	-0.114404332	0.13	1.45	9.1	1.915808657	-4.0998606681823728	-3.529393116	2.118142	-3.143783224	-0.064604603
	2009-06-01	-0.305	-0.9861537	0.8868673	-0.8998543	-1.89	12.784314155578614	0.21190544962882996	0.9887713	11.657621383666992	8.66081	-0.132686	-0.016954	-0.001855701208114624	5.998634e-06	0.003240551333874464	0.1748683750629425	2.08	2.29	4.37	-1.920148896	-0.961850372	-0.00311741882166969	-0.035440127380681504	-0.01289791404149769	-2.197226679	-0.417742828	1.13	-1.4	-1.574447751045227	-15.14878273010254	1.0545645622596402	0.048389906999999784	0.9358597	-0.35575561021756956	4.526152952	4.546278624	4.52593520057966	1.05456456225964	0.26489672064781188	2.07	3.72	3.470642045	3.4713706383200196	0.00015471165534108878	-0.19	0.5492579	0.95	103.46	1.13	-0.115763581	0.14000000000000002	1.41	9.7	-1.838274433	-2.763168	1.0812026320000002	-1.643394067	1.485241882	-0.069598907
	2009-07-01	-2.475	-1.0661777257919312	0.69798950000000008	-0.3001219630241394	-1.69	14.699017524719238	0.25690603256225584	1.0391682386398316	12.449318885803222	8.250354	-0.410456	-0.0105492	0.007014096	4.213376e-06	0.007133041	0.17709726095199584	2.25	1.85	4.10	1.466431548	2.885512747	-0.0045932036009292984	-0.032159347717107032	-0.01892966578239316	-6.313677661	-4.236573587	0.93	-2.1	-1.858831	-13.35807	1.0682093320816302	0.0560359970000004	0.9253105	-0.36349626900371976	4.536618289	4.53803523	4.5405268421454	1.06820933208163	0.27191081643104552	2.35	3.56	3.470357737	3.4723175100637704	0.00015892503142822534	-0.19	0.55639094114303592	0.75	102.99	0.93	-0.106092726	0.28000000000000004	1.26	9.7	1.213003199	-4.5509510000000008	-3.793112428	1.495270592	-3.33808339	-0.071009112
	2009-08-01	-0.585	-1.0334315299987792	0.44047984480857848	-0.4301482	-1.32	14.151691436767578	0.2498604506254196	1.056837797164917	11.78136920928955	8.207381	-0.042973	-0.014145	0.008065611	9.23319e-08	0.002364695	0.19338245689868928	2.18	1.78	3.96	1.802843062	3.2266292179999996	-0.00324500262076259	-0.02606234862590316	-0.01173346908774347	-3.448476296	-1.307848312	0.69	-1.5	-2.0178081989288332	-11.13155460357666	1.0681181584614698	0.043887581000000792	0.9111655	-0.36494239468015	4.547609927	4.572244021	4.54721595311624	1.06811815846147	0.27997642755508424	2.55	3.59	3.481349375	3.47909779465477	0.00015901736333034932	-0.07	0.55875563621521	0.52	101.69	0.69	-0.100790151	0.26	1.18	9.6	1.548574473	-2.2152192592620848	-0.850824816	1.831777722	-0.381879661	-0.070117415
	2009-09-01	-1.955	-0.9523522	0.29470086097717284	-0.42	-1.18	13.70695	0.2216356247663498	1.1618306636810302	11.507511138916016	8.115179	-0.092202	-0.0141815	0.0070652960000000008	7.35381e-07	-0.0013551712036132812	0.19031672179698944	2.38	1.31	3.69	-2.1445501130000004	-0.775971096	-0.002809916245063826	-0.017003754436273658	0.00288038832297167	-0.028221977	2.188235903	0.52	-1.3	-2.0706162452697752	-7.253385	1.0640124691736398	0.049667945000000376	0.896984	-0.36742377002148	4.555108764	4.564051272	4.5513267657539696	1.0640124691736398	0.28704172372817992	2.67	3.40	3.488848213	3.48731429658033	0.00015975274436641484	-0.07	0.55740046501159664	0.40	100.89	0.52	-0.100185448	0.23	1.05	9.5	-2.388959468	-3.0532217025756836	2.661449062	-2.116737391	3.147006194	-0.072608918
	2009-10-01	0.52	-0.8987967	0.241783	-0.46	-1.13	12.08244	0.20972025394439696	1.1581811904907226	11.006904602050782	8.046419	-0.06876	-0.0181484	0.01165124773979187	7.8615559999999984e-07	0.003187835	0.18242792785167696	2.79	0.91	3.70	2.466593988	3.133244069	-0.00039799184688360584	-0.017484034714147352	-0.006830664526766472	-11.08490274	-9.451117069	0.49	-0.2	-1.9577747583389284	-7.385811	1.0698703261771398	0.044332927000000136	0.8788356	-0.37080730905758992	4.558346886	4.558467392	4.5570040395068696	1.06987032617714	0.2986929714679718	2.65	3.39	3.48680051	3.48713371332973	0.0001605389	-0.20	0.5605883	0.42	99.56	0.49	-0.096795805	0.24	1.04	9.5	1.700296091	-2.9838833808898924	-10.91893753	1.82455748	-10.58902276	-0.074258279
	2009-11-01	-1.24	-0.8986767	0.2133699	-0.5	-1.12	12.769580841064454	0.2278461307287216	1.3044146299362182	11.50751	8.030359	-0.016060000000000002	-0.0018205	0.0040917694568634032	-8.092204e-07	0.004714548587799072	0.17982348799705506	3.21	0.65	3.86	-0.942729589	-0.298260648	0.003978095726234964	-0.01369934822292557	-0.0020409258597293388	5.549120806	7.48855119	0.45	1.8	-1.8559207916259764	-5.940594	1.0737168144165702	0.032561945000000308	0.8770151	-0.37455307207542	4.562425511	4.554969978	4.5636616788995304	1.07371681441657	0.3027847409248352	2.65	3.40	3.490879135	3.48994486448296	0.00015972967958077788	-0.32	0.565302848815918	0.40	99.15	0.45	-0.095075903	0.27	0.90	9.4	-1.683530811	0.03754176	5.746134397	-1.563403913	6.137768823	-0.070886045
	2009-12-01	3.17	-0.8326491	0.19268804788589476	-0.17000000000000002	-1.11	12.49972	0.20912803709506988	1.2286385297775268	11.593886375427246	7.984184	-0.046175	-0.0131801	-0.000723213	2.106797182932496e-06	-0.00039350986480712888	0.17377813160419464	3.08	0.65	3.73	1.312513077	1.97165468	0.0058770974370474424	-0.0071637816970899744	0.0072991809056099008	7.150241864	9.119092321	0.45	2.7	-1.7788631916046142	-3.1218530000000004	1.0761416447285104	0.026861592999999568	0.863835	-0.37719032162065032	4.565140586	4.563603122	4.56675748516652	1.07614164472851	0.302061527967453	2.63	3.59	3.49359421	3.49061584043801	0.00016183647676371038	-0.33	0.5649093389511108	0.40	99.64	0.45	-0.092923817	0.23	0.82	9.7	0.554845991	2.4557178020477296	7.350244041	0.67770782399999992	7.747819341	-0.075076073
	2010-01-01	-2.14	-0.8251191	0.19610126316547392	-0.18	-0.99	11.94782	0.19651356339454652	1.1917058229446412	10.92441463470459	7.956085	-0.028099	-0.0034784	0.0023709535598754884	1.876232431641256e-07	0.003646461	0.17778688669204712	3.13	0.74	3.87	-6.997984934	-5.75321089	0.0056677953948951312	0.0009030028820569224	0.00051278499128351304	-3.322067192	0.965383156	0.43	2.6	-1.6955835819244384	0.6204757	1.0886358780219094	0.00916005100000028	0.8603566	-0.38278024040807032	4.576530971	4.573479292	4.5803235360061896	1.088635878021909	0.30443248152732848	2.65	3.73	3.489723921	3.49168765798428	0.00016202410000000002	-0.23	0.56855579999999992	0.37	99.90	0.43	-0.082432751	0.2	0.73	10.6	-7.287211002	-0.08914278	-4.502748886	-7.042409217	-3.675393795	-0.072942774
	2010-02-01	-0.72	-0.7003589	0.1539742797613144	-0.12020496279001236	-0.99	11.719970703125	0.1946183	1.2353092432022094	11.605443000793458	7.885678	-0.070407	-0.0093432	0.0058616400000000008	1.821e-06	-5.25e-05	0.17875218391418458	3.00	0.96	3.96	-3.066687973	-1.769295968	0.0046324060044323648	0.003250628643684352	0.0034548341934578352	-0.459805784	3.954579463	0.40	2.1	-1.4484375715255738	1.569037675857544	1.0862395366079002	0.01436975299999954	0.8510134	-0.38466387547047008	4.580185656	4.574406809	4.5821780705900104	1.0862395366079	0.31029412150382996	2.65	3.69	3.493378606	3.49593853398211	0.0001638451	-0.36	0.56850330000000008	0.29	101.37	0.40	-0.082344804	0.09	0.68	10.4	-3.368139943	0.5359512	-1.675442917	-3.112990118	-0.823593028	-0.072573628
	2010-03-01	1.34	-0.644371	0.16143964231014252	-0.08020321	-1.00	12.960545539855958	0.2159628	1.194746732711792	11.449285507202148	7.858966	-0.026712	0.0040902000000000008	-0.0044034216552972792	1.9381182028155308e-06	-0.0075466	0.18363647162914276	3.02	0.97	3.99	10.97727941	12.46264118	0.0049943170336192912	0.0085974977070519344	0.00996088539013412	7.910070933	12.69564151	0.40	2.3	-1.159079909324646	4.0169134140014648	1.0879259061909302	0.005840360000000544	0.8551036	-0.38628029983796976	4.587131462	4.587533571	4.58931606908438	1.0879259061909302	0.3058907	2.65	3.73	3.500324412	3.50139016289345	0.00016578321810811758	-0.30	0.5609567	0.25	100.29	0.40	-0.079973239	0.01	0.67	10.2	10.63215224	4.5477046966552736	6.592216469	10.92426889	7.515694494	-0.087999592
	2010-04-01	-0.505	-0.68333750000000008	0.14566782116889954	-0.08	-0.97	12.535016059875488	0.21093147993087768	1.2022714614868164	11.366762161254882	7.972476	0.11351	0.0397525	-0.008236727	-3.83866427000612e-06	-0.0239036	0.18331661820411684	3.09	1.01	4.10	7.929265366	8.5922406070000016	0.004826370842425996	0.01263167331570852	0.002200271817245718	4.360527808	8.597108605	0.40	2.2	-0.8607841	5.8951964378356936	1.102131588956	0.001592605999999997	0.8948561	-0.39504284623370008	4.591322751	4.575909229	4.59410640923726	1.102131588956	0.2976539731025696	2.65	3.85	3.4929418499999996	3.49197482028126	0.00016194455383811146	-0.18	0.53705309999999992	0.24	99.79	0.40	-0.067881917	0	0.72	9.5	7.11729349	4.1405534744262696	2.225152118	7.238669182	3.023099653	-0.080022083
	2010-05-01	-2.275	-0.58225190000000008	0.24945546686649324	0.0098024630000000016	-1.09	11.214844703674316	0.18286576867103576	1.2373191118240356	11.382405281066894	7.880839	-0.091637	0.0016052	-0.0006196731	8.141797e-07	0.0010728322668001056	0.18121735751628876	3.22	0.70	3.92	5.159325368	5.805285746	0.0043628262382419784	0.01682527292272204	0.0094037457599765136	2.793843931	6.966824217	0.49	2.0	-0.5808808	7.85169	1.0990507612019402	0.0001999079999999154	0.8964613	-0.39319858202183024	4.606239614	4.59648054	4.6066330620417	1.09905076120194	0.29703429999999996	2.57	3.42	3.507858713	3.50758230083976	0.00016275873349513858	-0.07	0.53812593221664432	0.33	102.75	0.49	-0.066060659	0.01	0.83	9.3	4.368192264	2.43301	0.690524985	4.486452922	1.476493551	-0.077573785
	2010-06-01	-0.625	-0.66600745916366576	0.1133677288889885	0.13	-1.35	11.233896255493164	0.1837669	1.224965	10.938236236572266	7.749132	-0.131707	-0.0043137999999999992	-0.0030211	3.4660042729228736e-06	-0.0005761322	0.18010886013507844	3.38	0.63	4.01	-8.277071752	-7.7136469	0.002280669806821194	0.01826399669665466	0.01121142912792951	0.916014676	5.012763311	0.61	1.1	-0.259871	8.607864	1.0983072019239998	0.006283298000000492	0.8921475	-0.39542606932383032	4.6081557249999992	4.627733704	4.60859686613232	1.0983072019240002	0.29401319999999996	2.50	3.20	3.509774824	3.51028966420832	0.00016622473776806146	-0.14	0.5375498	0.49	103.47	0.61	-0.066416187	0.03	0.89	9.6	-8.967120349	1.4834635257720948	-1.1488810169999998	-8.863970069	-0.377270459	-0.082044019
	2010-07-01	-0.265	-0.749283	-0.122239	0.13	-1.29	11.453524589538574	0.1967684	1.2967628240585328	11.639898300170898	7.771746	0.022614	-0.0060083	0.0060818	-8.0053774809130112e-07	-0.0004774	0.1796659380197525	3.35	0.63	3.98	-1.824032495	-1.5150712770000002	0.0026730606675065808	0.01560045608433856	0.01058120700147468	0.976210857	3.952230153	0.61	1.2	0.05212471	7.4946465492248528	1.10230231133345	0.003229867999999136	0.8861392	-0.39172705580103	4.6127613	4.610187578	4.6113611317460504	1.10230231133345	0.300095	2.50	3.01	3.50683189	3.5090588204126	0.0001654242	-0.16	0.5370724	0.45	101.44	0.61	-0.060777860	0.02	0.85	9.7	-2.353768163	2.8472967147827148	-1.377287623	-2.299168902	-0.828458314	-0.079049201
	2010-08-01	-1.24	-0.6749801	-0.2433941513299942	0	-1.17	10.539674758911132	0.17052432894706726	1.304050087928772	10.848031044006348	7.749625	-0.022121	-0.0047526	0.0008115688	1.002678459371964e-06	-0.0007306	0.17370131611824036	3.33	0.30	3.63	5.004488674	5.334939349	0.002485251606991146	0.01473428446314375	0.008710490006736768	6.026655997	9.151524434	0.51	1.1	0.25263673067092896	6.935818	1.1048134852572296	0.00027970899999996128	0.8813866	-0.39324504389797	4.616930759	4.638546933	4.6142159264848	1.1048134852572292	0.30090656876564024	2.50	2.70	3.511001348	3.50940244122757	0.0001664268784224987	-0.06	0.5363418	0.35	100.60	0.51	-0.056896720	0.06	0.71	9.5	4.437907826	1.3722453117370606	3.555444495	4.496304679	4.1317241539999992	-0.081960631
	2010-09-01	-0.235	-0.6066698	-0.5673679	-0.1201915666460991	-1.13	11.300128936767578	0.18599344789981844	1.375752	11.287834167480468	7.721362	-0.028263	-0.0061351	-0.00059706874890252944	2.2730673663318156e-06	-0.0010217	0.16927795112133026	3.41	0.02	3.43	-0.945107835	-0.63338062799999992	0.0024748979677615232	0.01427845087920965	0.0072129818940483184	2.152971174	5.163672514	0.43	1.1	0.33670806884765624	6.673618	1.1038444299536004	0.0008588579999999624	0.8752515	-0.39557642235587	4.619733622	4.628017194	4.61631266141402	1.1038444299536002	0.3003095	2.50	2.65	3.513804212	3.51246823146042	0.00016869994578883052	-0.18	0.5353201	0.28	99.60	0.43	-0.056666237	0.09	0.57	9.2	-1.479585984	5.0731596946716312	-0.227954594	-1.424497921	0.32727068199999996	-0.081772129
	2010-10-01	-1.7549999999999998	-0.6050291	-0.59923166036605832	-0.24016372859477996	-1.04	12.163445472717286	0.1983894258737564	1.45917546749115	11.331737518310546	7.787661	0.066299	-0.0086809	0.0007836313	-2.7092755772173404e-07	-0.0011484	0.1655004	3.05	0.45	3.50	2.205440491	2.677980423	0.0025362248880564228	0.01289342772994521	0.0075445366622143776	0.718855854	3.493351236	0.40	1.2	0.38011872768402096	5.8761806488037112	1.1023169202793302	-0.0070438570000002088	0.8665706	-0.39977211949114984	4.617345762	4.616634222	4.61575944175532	1.10231692027933	0.30109313130378724	2.50	2.54	3.51335194	3.51344252147599	0.00016842901823110878	-0.45	0.5341717	0.27	96.20	0.40	-0.059871584	0.1	0.54	9.0	1.647818135	2.81089448928833	-1.428177528	1.734209658	-0.916452144	-0.081759570
	2010-11-01	1.705	-0.6146997	-0.60635673999786376	-0.39	-1.05	12.638368606567382	0.19789557158946992	1.3712338209152222	11.22195816040039	7.750015	-0.037646	-0.0081998	0.0003459687	3.930123e-06	0.0005724435	0.16444876790046692	2.88	1.20	4.08	-1.22313903	-0.766450904	0.002472927307076602	0.01145211671900759	0.006581520661674764	5.726517751	8.638958851	0.40	1.1	1.1	5.368421	1.1030112563956896	-0.01250827200000071	0.8583708	-0.40276999064876976	4.617750718	4.607427636	4.6159252651123496	1.103011256395689	0.3014391	2.51	2.76	3.513756896	3.51291400871666	0.0001723591412883252	-0.57	0.53474414348602296	0.26	96.66	0.40	-0.059023175	0.05	0.54	9.3	-1.76205541	2.569727659225464	3.472735567	-1.678561973	4.009903532	-0.081927106
	2010-12-01	-0.83	-0.5291631	-0.59780484437942504	-0.52980950000000008	-1.07	12.98276	0.20456182956695556	1.3992434740066528	11.64805	7.700989	-0.049026	-0.00068289999999999992	0.00036281993379816416	1.5498808352276682e-06	-0.0025635957717895508	0.1707722395658493	2.72	1.91	4.63	1.156753414	1.624444812	0.0032300865592869872	0.01296839022666875	0.0083037677324621104	1.995919376	4.8055939390000008	0.39	1.5	1.5	6.133056	1.10637987468446	-0.02139803300000054	0.8576879	-0.40473416473582	4.626383582	4.622784145	4.62598097830472	1.10637987468446	0.3018019199371338	2.47	3.29	3.522389761	3.51960110362026	0.00017390902212355286	-0.31	0.53218054771423336	0.25	97.94	0.39	-0.056001182	0.06	0.54	9.1	0.604852587	2.5478167533874512	-0.17833729	0.690357683	0.339876509	-0.083708062
	2011-01-01	1.335	-0.55812609999999992	-0.599001	-0.6696358	-1.05	13.05308	0.21705861389636992	1.4131944179534912	11.685626029968262	7.708701	0.007712	-0.0026143999999999996	0.0043043196201324464	2.472878e-06	0.0011422038078308106	0.17160139999999998	2.44	2.58	5.02	-4.589064283	-3.204459619	0.00351970907670846	0.0101953957959286	0.0066433578277075816	3.32765666	6.292160755	0.39	1.6	1.6	4.933196	1.11213755881032	-0.03233488600000012	0.8550735	-0.41286152647078032	4.6253550929999992	4.6215945639999992	4.62702174732918	1.11213755881032	0.30610623955726624	2.47	3.39	3.51326241	3.51488418851886	0.00017638190000000002	-0.28	0.53332275152206424	0.24	96.80	0.39	-0.053071898	0.04	0.54	9.8	-4.344134541	2.361776	1.700888199	-4.065994701	2.256109748	-0.082818818
	2011-02-01	0.985	-0.62143649999999992	-0.58533805608749392	-0.8697776	-0.93	12.97507095336914	0.21307043731212616	1.395208477973938	11.969877243041992	7.744611	0.035909999999999996	-0.0085015	0.00939266	9.996747e-07	-0.0017319917678833008	0.1708684265613556	2.39	2.50	4.89	-7.71920473	-6.380024702	0.0045347840706074168	0.0081776511544878928	0.0043276634474682808	0.651952721	3.5396899999999996	0.41	2.1	2.1	3.9134912490844728	1.1085817449888196	-0.04337420700000028	0.846572	-0.41420223431941008	4.620964792	4.612632275	4.61964952437904	1.1085817449888188	0.31549890000000004	2.47	3.58	3.508872108	3.51106777939022	0.0001773815747583285	-0.27	0.53159075975418088	0.28	95.83	0.41	-0.054260004	0.06	0.56	9.5	-7.482310382	2.659917	-0.932690031	-7.213295458	-0.391846128	-0.080265925
	2011-03-01	-0.365	-0.61410886049270632	-0.5619854	-1.1195635795593262	-0.90	12.646223068237304	0.20084165036678316	1.5250293016433716	12.270523071289062	7.786371	0.04176	-0.0131221	0.0095338	-2.9097475362505064e-07	-0.0024278163909912108	0.16646929999999998	2.31	2.38	4.69	11.07991586	12.69190895	0.0057494270520934088	0.0091037742005303968	0.00492169182963296	2.0902494800000004	5.01925196	0.42	2.7	2.7	4.268293	1.1124732400616702	-0.050878014000000248	0.8334499	-0.41541409124612024	4.630535743	4.630048147	4.6310961663121904	1.11247324006167	0.3250327	2.45	3.41	3.518443059	3.51862292625052	0.00017709059999999998	-0.29	0.52916294336318968	0.32	94.90	0.42	-0.051028271	0.070000000000000008	0.57	9.2	11.36506949	0.7746836	0.482962492	11.68888719	1.031534948	-0.098717716
	2011-04-01	-1.215	-0.632339	-0.59767824411392208	-1.279599905014038	-0.86	12.729742050170898	0.2038741	1.600763	12.318066596984864	7.803011	0.016639999999999998	-0.0068619	0.0075714	-9.4109999999999984e-07	-0.003927043	0.1616958	2.51	2.23	4.74	3.907645775	3.775762104	0.0067643445742082	0.0072906778790809456	0.0074325903557372992	-0.52249952200000008	1.577699534	0.40	3.2	3.2	3.402062	1.10967132055627	-0.063846273999999424	0.826588	-0.41768676144232008	4.626687029	4.60994875	4.6276005592092304	1.10967132055627	0.3326041	2.45	3.46	3.518192762	3.51792923865296	0.0001761495	-0.32	0.5252359	0.34	93.64	0.40	-0.054294941	0.11	0.62	8.7	3.265406694	1.328964352607727	-1.956227246	3.230525068	-1.565806615	-0.084968435
	2011-05-01	-0.57499999999999992	-0.59922089999999992	-0.62093794345855712	-1.569557	-0.82	12.099298477172852	0.19455641508102416	1.604331612586975	12.244674682617188	7.739643	-0.063367999999999992	-0.0032463	0.0026305	2.2367244127963204e-06	-0.0022873	0.15840767323970794	3.00	1.30	4.30	9.269029654	9.130341104	0.0076139688560108896	0.0046133790078974144	0.0036066453008846632	4.5855055480000008	6.793546351	0.38	3.6	3.6	2.123356819152832	1.1076523002446596	-0.064072799999999912	0.8233417	-0.41565781370290008	4.628906244	4.618017307	4.6278852063072096	1.1076523002446602	0.3352346	2.45	3.17	3.520411977	3.52023290606255	0.00017838622443377972	-0.32	0.5229486	0.34	93.54	0.38	-0.054008639	0.16	0.61	8.7	8.5936525849999984	1.448814868927002	3.078158278	8.5569711519999984	3.4886263620000004	-0.086598304
	2011-06-01	-0.51	-0.4993734	-0.62650525569915768	-1.7195252180099488	-0.76	11.783012390136718	0.1865975	1.5551211833953858	12.298751831054688	7.660539	-0.079104	-0.0020135	0.0018555644201114772	6.178307e-07	-0.001811	0.15664374828338624	3.12	1.12	4.24	-8.726166906	-8.842015246	0.007594560240565232	0.0047993976242128728	0.003625904901469312	1.590393695	3.735200791	0.36	3.6	3.6	2.0547945499420168	1.1076977142752402	-0.06415746899999952	0.8213282	-0.41765165117355	4.6312666910000008	4.648670191	4.6307153549825904	1.10769771427524	0.33709016442298888	2.39	3.00	3.5227724239999996	3.52301764070735	0.00017900405509863048	-0.48	0.5211376	0.32	93.27	0.36	-0.053984751	0.14000000000000002	0.60	9.3	-9.290318103	2.34111	0.126213722	-9.3209585789999984	0.524926853	-0.088965674
	2011-07-01	-1.735	-0.47262883186340336	-0.6613187	-1.9992524385452272	-0.83	11.053630828857422	0.17769844830036164	1.5359236001968384	11.82215690612793	7.831588	0.171049	-0.0033563	0.001964867	4.500345e-06	-0.003069346	0.15413068234920502	3.29	0.94	4.23	-2.880658413	-1.767695479	0.0077412907549562096	0.0055628477827970552	0.0033156665085003728	-1.593133282	1.317142049	0.33	3.6	3.6	2.4900398254394532	1.1163197425736602	-0.0666969789999996	0.8179719	-0.42382590809050976	4.635563591	4.636358727	4.63701343179346	1.11631974257366	0.33905503153800964	2.39	3.00	3.518771112	3.5206936892198	0.0001835044	-0.38	0.518068253993988	0.29	92.51	0.33	-0.047737917	0.13	0.63	9.3	-3.13970963	1.802042	-2.745368467	-2.924165919	-2.195494987	-0.085839402
	2011-08-01	-0.045	-0.453195	-0.62420225143432616	-2.0192453861236572	-0.99	10.441065788269042	0.17310556769371032	1.581741452217102	12.534862518310546	7.716649	-0.114939	-0.000935	-0.003144473	7.962832e-06	-0.0036913156509399416	0.14753587543964386	3.16	0.60	3.76	5.043484212	6.247255803	0.0080350032233441952	0.0053795925002670976	0.0041171855708163608	4.624345488	7.718495946	0.37	3.8	3.8	2.3233301639556884	1.1151872255567504	-0.05708247799999988	0.8170369	-0.42537212120498992	4.641424967	4.661720637	4.6390385278775304	1.11518722555675	0.33591055870056152	2.31	2.30	3.524632487	3.52385130232078	0.00019146723207086324	-0.10	0.51437693834304808	0.35	92.80	0.37	-0.044525966	0.14000000000000002	0.64	9.1	4.7632965370000008	0.9070148	3.399310527	4.99642685	3.983925757	-0.094624117
